### METADATA ###
## USER ##
# id=ctso
# printer=Annex K3
# measure_type=microswitch_probe
# measure_gcode="G28 Z"
# notes=Suboptimal frame thermistor location
# timestamp=2021-07-05_17-46-11
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.00125
# max_z=170.0
# homing_speed=5.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=PC2
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=1.13
# frame_z_length=383.0
# max_z_offset=99999999.0
# sensor_type=100k3950_airtemp
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
148,2021/07/05-20:15:13,-10314,36.60516318838839,43.55714093266556,105.000637165422,105.0,99.70439914695481,100.0
149,2021/07/05-20:15:47,-10315,36.54551160937892,43.56648981393107,105.14379835461862,105.0,100.27132473769161,100.0
149,2021/07/05-20:16:00,-10315,36.5729922287239,43.594523069682964,105.06785984049198,105.0,99.69298256841715,100.0
149,2021/07/05-20:16:13,-10315,36.635177491832714,43.594523069682964,104.91211634274451,105.0,100.30997886939112,100.0
150,2021/07/05-20:16:47,-10314,36.59133567568512,43.37908615279724,104.7950727134116,105.0,99.73933182243833,100.0
150,2021/07/05-20:17:00,-10315,36.559051213973675,43.1435583640465,105.15856617048493,105.0,100.28004372723683,100.0
150,2021/07/05-20:17:13,-10315,36.57984605766123,43.350897880800005,104.96070835786809,105.0,99.71484827425864,100.0
151,2021/07/05-20:17:47,-10314,36.595438336713976,43.33209437505127,105.16517339454175,105.0,100.26195701404,100.0
151,2021/07/05-20:18:00,-10315,36.61152005645154,43.15300689442091,104.956849018802,105.0,99.7083294322703,100.0
151,2021/07/05-20:18:13,-10315,36.62003757133556,43.30387210069392,105.18084836106519,105.0,100.30580901035998,100.0
152,2021/07/05-20:18:48,-10315,36.62295788058635,43.46352903036387,104.91574558723649,105.0,99.75988509649397,100.0
152,2021/07/05-20:19:00,-10316,36.63195721068379,43.48226934908479,105.26701178610642,105.0,100.2467794835913,100.0
152,2021/07/05-20:19:13,-10316,36.657912873660976,43.52908088089919,104.91937987661116,105.0,99.72428624390305,100.0
153,2021/07/05-20:19:48,-10315,36.65533318418071,43.49163614000804,104.79952172103435,105.0,100.2413862208725,100.0
153,2021/07/05-20:20:01,-10316,36.66826257823151,43.45415549969397,104.86245125009229,105.0,99.71103590668385,100.0
153,2021/07/05-20:20:13,-10316,36.64888979656343,43.49163614000804,104.85799480967057,105.0,100.2554461106461,100.0
154,2021/07/05-20:20:48,-10315,36.64101501226744,43.42602140518426,105.1426871642826,105.0,99.83189342791273,100.0
154,2021/07/05-20:21:01,-10316,36.59003507097238,43.36969232507761,104.83585571942541,105.0,100.19507052713685,100.0
154,2021/07/05-20:21:14,-10316,36.64577426449272,43.28504589027909,104.87892374262005,105.0,99.79078500166614,100.0
155,2021/07/05-20:21:48,-10315,36.64137610614019,43.29446013254483,104.99800018564012,105.0,100.09981816767521,100.0
155,2021/07/05-20:22:01,-10315,36.635703163031415,43.33209437505127,105.0566264124064,105.0,99.84568684156406,100.0
155,2021/07/05-20:22:14,-10316,36.64795213950766,43.322689220487575,105.04551179861424,105.0,100.24111886451715,100.0
156,2021/07/05-20:22:48,-10315,36.65156350955049,43.2096499080879,104.94937546900222,105.0,99.85734121298987,100.0
156,2021/07/05-20:23:01,-10315,36.65532375487954,43.07735423265689,104.84206230305246,105.0,100.14449669084877,100.0
156,2021/07/05-20:23:14,-10315,36.643298314460544,43.029996353378465,104.92204577255826,105.0,99.82204772250823,100.0
157,2021/07/05-20:23:48,-10314,36.610987220497194,43.124654408726144,105.07609542743447,105.0,100.16903853374372,100.0
157,2021/07/05-20:24:01,-10314,36.668200635277444,43.19077806863061,105.34741083073922,105.0,99.80007181507868,100.0
157,2021/07/05-20:24:14,-10315,36.617093114761374,43.171897068019746,104.97488005090551,105.0,100.23030445727125,100.0
158,2021/07/05-20:24:48,-10314,36.64051953582333,43.28504589027909,105.01107693793084,105.0,99.83670252943479,100.0
158,2021/07/05-20:25:01,-10314,36.67864404824335,43.29446013254483,104.74438937522126,105.0,100.23608088885747,100.0
158,2021/07/05-20:25:14,-10314,36.62104064893401,43.37908615279724,104.94216587227731,105.0,99.71402239857579,100.0
159,2021/07/05-20:25:49,-10314,36.660291581418306,43.23794051594325,105.24154413848174,105.0,100.21911743887435,100.0
159,2021/07/05-20:26:01,-10314,36.618406879571836,43.23794051594325,105.07112138403917,105.0,99.77472790301913,100.0
159,2021/07/05-20:26:14,-10314,36.58833315104555,43.29446013254483,104.92787919138237,105.0,100.2582999985256,100.0
160,2021/07/05-20:26:49,-10315,36.642826565280785,43.27562937243357,105.07146844445903,105.0,99.7601747864118,100.0
160,2021/07/05-20:27:02,-10316,36.53099383357047,43.23794051594325,105.18903388531128,105.0,100.26599648760711,100.0
160,2021/07/05-20:27:14,-10315,36.59811872045588,43.20021513276464,104.94716358138528,105.0,99.73793111394357,100.0
161,2021/07/05-20:27:49,-10315,36.62391624361327,43.2096499080879,105.08762640610128,105.0,100.1462384321598,100.0
161,2021/07/05-20:28:02,-10315,36.58164645641738,43.21908239607609,104.93169795670664,105.0,99.79043082926238,100.0
161,2021/07/05-20:28:15,-10316,36.586285652392384,43.124654408726144,105.19872440577885,105.0,100.25390860788458,100.0
162,2021/07/05-20:28:49,-10315,36.575471638029605,43.26621057754386,105.0700049189086,105.0,99.8918243411632,100.0
162,2021/07/05-20:29:02,-10315,36.62658513350631,43.41663886804463,104.89572842123783,105.0,100.19010669421331,100.0
162,2021/07/05-20:29:15,-10315,36.626409820634066,43.33209437505127,104.77879473776049,105.0,99.78783146616475,100.0
163,2021/07/05-20:29:49,-10315,36.63332388941194,43.650529462683494,104.84990364947535,105.0,100.1487853649974,100.0
163,2021/07/05-20:30:02,-10315,36.616831242488644,43.48226934908479,104.93452753942717,105.0,99.83791632549483,100.0
163,2021/07/05-20:30:15,-10316,36.577666739839486,43.45415549969397,104.85504894502652,105.0,100.22870391678137,100.0
164,2021/07/05-20:30:49,-10315,36.60671297356847,43.34149726133671,105.12426405486248,105.0,99.95576554430019,100.0
164,2021/07/05-20:31:02,-10314,36.58922576770527,43.22851259820351,104.94249764733155,105.0,100.12042339102074,100.0
164,2021/07/05-20:31:15,-10314,36.591845431427735,43.33209437505127,105.0011721782158,105.0,99.77456197786238,100.0
165,2021/07/05-20:31:50,-10314,36.628213372780806,43.34149726133671,105.18107142254505,105.0,100.10471719683093,100.0
165,2021/07/05-20:32:02,-10315,36.622236373055024,43.36969232507761,105.0538561408302,105.0,99.90435981791715,100.0
165,2021/07/05-20:32:15,-10315,36.604384740458705,43.594523069682964,104.80845161607355,105.0,100.16058240612605,100.0
166,2021/07/05-20:32:50,-10314,36.644089226039625,43.56648981393107,105.13780395343335,105.0,100.04645906531758,100.0
166,2021/07/05-20:33:03,-10314,36.657526933470486,43.42602140518426,105.00062226773545,105.0,100.03556480653332,100.0
166,2021/07/05-20:33:15,-10314,36.68063878766486,43.171897068019746,105.16256412929096,105.0,99.90578201373252,100.0
167,2021/07/05-20:33:50,-10315,36.6610594867857,43.46352903036387,105.08138121326328,105.0,99.97112087038775,100.0
167,2021/07/05-20:34:03,-10314,36.64529076238451,43.30387210069392,104.92142426926904,105.0,99.96915354966842,100.0
167,2021/07/05-20:34:16,-10315,36.657566880968346,43.407254075681806,105.05458168502678,105.0,100.07421049485336,100.0
168,2021/07/05-20:34:50,-10315,36.66054357322499,43.44477971956729,104.8608401357929,105.0,100.12973658582449,100.0
168,2021/07/05-20:35:03,-10314,36.62252874309872,43.51972305623394,105.08052217795188,105.0,99.89141692085863,100.0
168,2021/07/05-20:35:16,-10314,36.66870244624092,43.407254075681806,105.07820886639307,105.0,100.04679375170848,100.0
169,2021/07/05-20:35:50,-10314,36.63960140060877,43.65985608488796,105.05278969622617,105.0,99.80350994029179,100.0
169,2021/07/05-20:36:03,-10315,36.64155899893387,43.41663886804463,105.25770379527295,105.0,100.15666862538777,100.0
169,2021/07/05-20:36:16,-10314,36.5955223234527,43.30387210069392,105.05441564062438,105.0,99.88310510583045,100.0
170,2021/07/05-20:36:50,-10314,36.5870542095079,43.26621057754386,104.95404474709173,105.0,100.19046951161445,100.0
170,2021/07/05-20:37:03,-10315,36.62141966784155,43.51972305623394,105.16014082619047,105.0,99.8330037665997,100.0
170,2021/07/05-20:37:16,-10316,36.663128169947754,43.407254075681806,105.01924572723298,105.0,100.11908557631568,100.0
171,2021/07/05-20:37:51,-10315,36.61898607523454,43.115198980807236,104.81032723589857,105.0,99.8274494420198,100.0
171,2021/07/05-20:38:03,-10315,36.65335667163864,43.37908615279724,104.63490347082768,105.0,100.1403909336841,100.0
171,2021/07/05-20:38:16,-10315,36.669882641079724,43.21908239607609,104.62706131226012,105.0,99.88299376591985,100.0
172,2021/07/05-20:38:51,-10316,36.606864965996955,43.575836462908114,105.16200905546903,105.0,100.21778860851353,100.0
172,2021/07/05-20:39:04,-10316,36.60627680266276,43.44477971956729,105.09439748496351,105.0,99.79366569972245,100.0
172,2021/07/05-20:39:16,-10316,36.63987795561121,43.42602140518426,105.29195906691042,105.0,100.14167774222392,100.0
173,2021/07/05-20:39:51,-10315,36.65347856804773,43.322689220487575,105.05156308136709,105.0,99.73874725912043,100.0
173,2021/07/05-20:40:04,-10314,36.63691666895842,43.34149726133671,104.8570832762618,105.0,100.25284827406833,100.0
173,2021/07/05-20:40:17,-10316,36.6272870072098,43.26621057754386,105.18644229984763,105.0,99.7739144585064,100.0
174,2021/07/05-20:40:51,-10314,36.611667645732766,43.44477971956729,105.08161229699104,105.0,100.30411562913963,100.0
174,2021/07/05-20:41:04,-10314,36.608721014426095,43.37908615279724,105.07402700495689,105.0,99.74449919366262,100.0
174,2021/07/05-20:41:17,-10315,36.612272267326894,43.350897880800005,104.86284735369243,105.0,100.22516620173646,100.0
175,2021/07/05-20:41:51,-10315,36.62414558015615,43.63186955824392,105.09010441754091,105.0,99.69876546488105,100.0
175,2021/07/05-20:42:04,-10315,36.63520959380927,43.360296234895884,104.68089640317366,105.0,100.25565439411396,100.0
175,2021/07/05-20:42:17,-10315,36.64355370281542,43.36969232507761,104.87081045919966,105.0,99.78738776354766,100.0
176,2021/07/05-20:42:51,-10314,36.65554852204619,43.4354016885444,104.95059678102636,105.0,100.27929955433196,100.0
176,2021/07/05-20:43:04,-10315,36.61513904575915,43.538436467574854,105.2163107127791,105.0,99.7412709012781,100.0
176,2021/07/05-20:43:17,-10315,36.62076140395335,43.48226934908479,104.93026322185773,105.0,100.25184251502196,100.0
177,2021/07/05-20:43:51,-10314,36.59228772879107,43.42602140518426,104.78488554010626,105.0,99.676109785052,100.0
177,2021/07/05-20:44:04,-10315,36.6307937506254,43.66918048896247,104.81282573381112,105.0,100.3245123440932,100.0
177,2021/07/05-20:44:17,-10315,36.57126771229187,43.538436467574854,105.1149316713418,105.0,99.71434159239178,100.0
178,2021/07/05-20:44:52,-10315,36.64546157854649,43.585180881018516,105.40924424254455,105.0,100.30896459538712,100.0
178,2021/07/05-20:45:04,-10314,36.63722648777163,43.75300054174852,105.26282360313185,105.0,99.69439541015265,100.0
178,2021/07/05-20:45:17,-10315,36.62513986729492,43.650529462683494,105.06927913883999,105.0,100.30730725792264,100.0
179,2021/07/05-20:45:52,-10315,36.65243462136859,43.575836462908114,105.22471891122987,105.0,99.6765513013691,100.0
179,2021/07/05-20:46:05,-10315,36.6160095883787,43.41663886804463,104.93728265469278,105.0,100.34533529397888,100.0
179,2021/07/05-20:46:17,-10314,36.63747429059764,43.650529462683494,104.77277632307805,105.0,99.68984100046887,100.0
180,2021/07/05-20:46:52,-10315,36.54761868908614,43.63186955824392,104.90926051590104,105.0,100.28677211876249,100.0
180,2021/07/05-20:47:05,-10315,36.56792556748007,43.4354016885444,104.94249568581427,105.0,99.70520053710652,100.0
180,2021/07/05-20:47:18,-10314,36.59437319379711,43.322689220487575,104.9255811910902,105.0,100.30102233449861,100.0
181,2021/07/05-20:47:52,-10315,36.60075259097782,43.30387210069392,105.0087297691091,105.0,99.7120625150304,100.0
181,2021/07/05-20:48:05,-10315,36.616309961390755,43.407254075681806,104.90251965220648,105.0,100.32088501050463,100.0
181,2021/07/05-20:48:18,-10314,36.59271707546769,43.4729003130152,104.86843417074988,105.0,99.67043907412445,100.0
182,2021/07/05-20:48:52,-10315,36.540635316434454,43.4354016885444,105.02161514494146,105.0,100.27649294183715,100.0
182,2021/07/05-20:49:05,-10315,36.56688730709482,43.44477971956729,105.04279352423698,105.0,99.71767171187173,100.0
182,2021/07/05-20:49:18,-10316,36.59909186565808,43.538436467574854,105.0635256619488,105.0,100.26601182668402,100.0
183,2021/07/05-20:49:52,-10315,36.672629369341244,43.46352903036387,104.89754284099111,105.0,99.81497632913468,100.0
183,2021/07/05-20:50:05,-10316,36.62758795020933,43.5477898176884,104.82584922558297,105.0,100.23597536124254,100.0
183,2021/07/05-20:50:18,-10317,36.58957875312197,43.55714093266556,104.82101623729251,105.0,99.76643381186241,100.0
184,2021/07/05-20:50:53,-10316,36.62099957868348,43.37908615279724,105.03381416066878,105.0,100.06976289649188,100.0
184,2021/07/05-20:51:05,-10315,36.66444374345439,43.39786702665083,104.90484442697475,105.0,99.86663953668969,100.0
184,2021/07/05-20:51:18,-10316,36.62667476234364,43.63186955824392,104.89664604629303,105.0,100.16434055970615,100.0
185,2021/07/05-20:51:53,-10316,36.650005210395946,43.23794051594325,105.085209814274,105.0,99.94203537402527,100.0
185,2021/07/05-20:52:06,-10315,36.648617611413705,43.20021513276464,104.91999827458552,105.0,100.12412902541674,100.0
185,2021/07/05-20:52:18,-10315,36.65853519937911,43.33209437505127,104.98116169631112,105.0,99.82537644615454,100.0
186,2021/07/05-20:52:53,-10315,36.64048976699633,43.407254075681806,104.9647699794056,105.0,99.98367199127922,100.0
186,2021/07/05-20:53:06,-10315,36.65743415762119,43.27562937243357,104.91814019939588,105.0,99.95646748925796,100.0
186,2021/07/05-20:53:19,-10315,36.656398360382504,43.585180881018516,104.86633982620975,105.0,100.1056942845196,100.0
187,2021/07/05-20:53:53,-10315,36.63143603999569,43.613200764349074,105.0379086714567,105.0,99.99648220733474,100.0
187,2021/07/05-20:54:06,-10314,36.57762993096195,43.76230284177194,104.99448530933793,105.0,99.99679535137497,100.0
187,2021/07/05-20:54:19,-10314,36.649050618275986,43.75300054174852,105.20973394775224,105.0,99.9173695010961,100.0
188,2021/07/05-20:54:53,-10314,36.682525751883134,43.63186955824392,105.09956161315566,105.0,99.9746367195511,100.0
188,2021/07/05-20:55:06,-10314,36.6892456924113,43.883032801627394,104.91315246155644,105.0,99.978692785044,100.0
188,2021/07/05-20:55:19,-10314,36.687081182790045,43.52908088089919,104.91046267853172,105.0,100.0681186952702,100.0
189,2021/07/05-20:55:53,-10314,36.57250912438311,43.5477898176884,105.09625407585008,105.0,100.01601356728868,100.0
189,2021/07/05-20:56:06,-10315,36.6826602527233,43.575836462908114,104.8181266777839,105.0,100.03196686030255,100.0
189,2021/07/05-20:56:19,-10314,36.687513346039886,43.585180881018516,104.85082814852784,105.0,99.8885339823646,100.0
